ts,cpu_percent,rss_mb,power_w,energy_j_total
1760285679.3101707,139.00,296.27,1.672,566.299770
1760285680.310144,121.00,296.27,0.938,567.237862
1760285681.310142,71.00,296.27,0.909,568.146827
1760285682.310169,134.00,296.27,1.576,569.722658
1760285683.3101385,152.00,296.27,1.860,571.582441
1760285684.3101525,167.00,296.27,1.780,573.362118
1760285685.3101375,78.00,296.27,1.182,574.543820
1760285686.3101642,38.00,296.27,0.547,575.090651
1760285687.310167,137.00,296.27,1.521,576.611325
1760285688.3101377,154.00,296.27,1.745,578.356382
1760285689.3101656,104.00,296.27,1.289,579.645348
1760285690.3101413,99.00,296.27,1.147,580.792658
1760285691.3101513,0.00,296.27,0.163,580.955811
1760285692.310139,111.00,296.27,1.151,582.106417
1760285693.3101602,127.00,296.27,1.404,583.510352
1760285694.3101468,98.00,296.27,0.939,584.449375
1760285695.3101475,116.00,296.27,1.330,585.779567
1760285696.3101418,90.00,296.27,0.838,586.617506
1760285697.3101459,43.00,296.27,0.793,587.410098
1760285698.3101454,114.00,296.27,1.108,588.518302
1760285699.3101387,114.00,296.27,1.147,589.665352
1760285700.310162,175.00,296.40,1.906,591.571656
1760285701.3101401,134.00,296.40,1.081,592.652442
1760285702.3101676,86.00,296.40,0.946,593.598865
1760285703.3101468,189.00,296.40,1.901,595.499813
1760285704.31015,194.00,296.40,1.630,597.129932
1760285705.3101697,73.00,296.40,1.420,598.549720
1760285706.3101516,10.00,296.40,0.329,598.878606
1760285707.3103943,137.00,296.40,1.378,600.257212
1760285708.3101609,176.00,296.40,1.576,601.832677
1760285709.310137,172.00,296.40,1.752,603.585043
1760285710.3101373,131.00,296.52,1.594,605.178863
1760285711.3101654,1.00,296.52,0.222,605.400958
1760285712.3101687,179.00,296.52,1.575,606.975508
1760285713.3101454,131.00,296.52,1.537,608.512156
1760285714.310168,135.00,296.52,1.520,610.032387
1760285715.3101475,164.00,296.52,1.512,611.544470
1760285716.3101876,3.00,296.52,0.168,611.712278
1760285717.3102086,85.00,296.52,0.972,612.683831
1760285718.3101418,103.00,296.52,1.130,613.813884
1760285719.3101456,188.00,296.52,1.812,615.625863
1760285720.3101509,179.00,296.65,1.535,617.160848
1760285721.3101342,24.00,296.65,0.460,617.620877
1760285722.3101475,113.00,296.65,1.282,618.903297
1760285723.3101933,102.00,296.65,1.118,620.021052
1760285724.3101985,136.00,296.65,1.347,621.367631
1760285725.3102021,157.00,296.77,1.469,622.836428
1760285726.3101463,94.00,296.77,1.048,623.884286
1760285727.3101437,136.00,296.77,1.499,625.383217
1760285728.3101501,146.00,296.77,1.756,627.138985
1760285729.3101454,172.00,296.77,2.023,629.162242
1760285730.3101342,101.00,296.77,1.156,630.318310
1760285731.3101435,2.00,296.77,0.341,630.659052
1760285732.3101938,213.00,296.77,2.193,632.852038
1760285733.310149,188.00,296.77,1.775,634.627001
1760285734.3101647,178.00,296.77,1.479,636.105807
1760285735.3101406,39.00,296.77,0.580,636.686251
1760285736.310141,209.00,296.77,1.693,638.379050
1760285737.310161,206.00,297.15,1.761,640.139930
1760285738.310144,155.00,297.15,1.571,641.710833
1760285739.310144,69.00,297.15,0.630,642.340775
1760285740.310162,88.00,297.15,1.056,643.397178
1760285741.310153,142.00,297.15,1.704,645.100886
1760285742.3101618,260.00,298.40,2.333,647.434261
1760285743.3101373,124.00,298.40,1.188,648.622081
1760285744.31014,21.00,298.40,0.696,649.318167
1760285745.3101397,227.00,298.40,2.025,651.343117
1760285746.3101685,256.00,298.40,1.960,653.303312
1760285747.3101344,183.00,298.77,1.407,654.710527
1760285748.3101695,27.00,298.77,0.379,655.090039
1760285749.3101425,218.00,298.77,1.990,657.079804
1760285750.3101456,174.00,298.77,1.850,658.930005
1760285751.3101366,171.00,298.77,1.597,660.527182
1760285752.3101413,1.00,298.77,0.517,661.044550
1760285753.3101957,121.00,298.77,1.398,662.442213
1760285754.3101385,200.00,298.77,1.865,664.306954
1760285755.3101406,226.00,298.77,1.824,666.131399
1760285756.3101509,7.00,298.77,0.407,666.537994
1760285757.3101413,175.00,298.77,1.875,668.412959
1760285758.310165,129.00,298.77,1.170,669.583247
1760285759.3101375,221.00,299.02,1.734,671.317426
1760285760.3101387,112.00,299.02,1.031,672.348241
1760285761.310136,125.00,299.02,1.017,673.364897
1760285762.310161,302.00,299.02,2.316,675.680710
1760285763.310143,231.00,301.90,2.030,677.710222
1760285764.310141,0.00,301.90,0.208,677.918311
1760285765.3101404,277.00,303.15,2.417,680.335087
1760285766.3101478,198.00,303.40,1.743,682.078237
1760285767.310144,178.00,303.65,1.387,683.465479
1760285768.310137,16.00,303.65,0.399,683.864674
1760285769.3101385,302.00,303.65,2.395,686.259356
1760285770.3101435,215.00,312.90,2.159,688.418165
1760285771.3101473,118.00,317.52,1.281,689.699120
1760285772.3101375,110.00,317.52,0.963,690.661762
1760285773.3101392,265.00,317.52,2.335,692.996526
1760285774.310149,310.00,317.52,2.327,695.323524
1760285775.310134,9.00,317.52,0.374,695.697207
1760285776.310213,197.00,317.52,1.752,697.449604
1760285777.310194,191.00,317.52,1.676,699.125466
1760285778.310141,170.00,317.52,1.556,700.681553
1760285779.3101373,21.00,317.52,0.348,701.029131
1760285780.3101678,170.00,317.52,1.673,702.702537
1760285781.3101687,278.00,317.52,2.299,705.001749
1760285782.310141,162.00,317.52,1.301,706.302936
1760285783.3101373,78.00,317.52,0.947,707.250153
1760285784.310143,235.00,317.52,2.011,709.261249
1760285785.310139,234.00,317.52,2.068,711.329288
1760285786.3101418,60.00,317.52,0.696,712.024930
1760285787.3101661,227.00,317.52,1.818,713.843364
1760285788.3101685,214.00,317.65,1.515,715.358864
1760285789.3101454,172.00,317.65,1.628,716.987091
1760285790.3101451,1.00,317.65,0.218,717.205281
1760285791.3101406,220.00,317.65,2.101,719.306429
1760285792.310147,234.00,317.65,2.380,721.686052
1760285793.310139,228.00,317.65,1.788,723.474473
1760285794.3101683,101.00,317.65,1.712,725.186680
1760285795.3101397,246.00,318.02,2.128,727.314743
1760285796.3102047,173.00,318.02,1.540,728.855023
1760285797.3101385,36.00,318.02,0.584,729.438550
1760285798.3102033,217.00,318.15,1.760,731.198789
1760285799.3101604,269.00,320.77,2.206,733.405081
1760285800.3101428,182.00,320.77,1.470,734.875220
1760285801.3101528,47.00,320.77,0.599,735.473928
1760285802.3101442,246.00,320.77,2.163,737.636582
1760285803.3101704,237.00,320.77,2.122,739.758863
1760285804.310143,87.00,321.27,0.892,740.651090
1760285805.3102067,200.00,321.27,1.758,742.409071
1760285806.310168,253.00,321.27,1.980,744.389391
1760285807.31014,225.00,321.27,1.609,745.997859
1760285808.3101647,14.00,321.27,0.640,746.637978
1760285809.3101385,257.00,321.27,1.908,748.545503
1760285810.3101377,231.00,321.27,1.962,750.507193
1760285811.31014,93.00,321.27,0.824,751.330851
1760285812.3101432,189.00,321.27,1.474,752.805002
1760285813.310169,315.00,321.27,2.541,755.345963
1760285814.3101475,159.00,321.27,1.386,756.731527
1760285815.3101423,85.00,321.27,0.698,757.429443
1760285816.3101695,207.00,321.77,1.937,759.366339
1760285817.310134,309.00,321.90,2.004,761.369775
1760285818.3101974,0.00,321.90,0.285,761.655192
1760285819.310161,287.00,321.90,2.361,764.015803
1760285820.3101516,252.00,321.90,1.995,766.010527
1760285821.3101385,110.00,321.90,0.997,767.007545
1760285822.3101892,193.00,321.90,1.572,768.579760
1760285823.310151,226.00,321.90,1.972,770.551887
1760285824.310133,218.00,321.90,1.571,772.123263
1760285825.3101425,1.00,321.90,0.223,772.346152
1760285826.310143,252.00,321.90,1.680,774.026103
1760285827.3101544,280.00,321.90,2.256,776.282075
1760285828.3101408,71.00,321.90,0.736,777.018548
1760285829.310169,200.00,321.90,1.753,778.771418
1760285830.3101683,333.00,321.90,2.617,781.388592
1760285831.310148,72.00,321.90,0.731,782.119755
1760285832.310154,234.00,321.90,2.325,784.445258
1760285833.3101661,286.00,321.90,2.274,786.718913
1760285834.3101385,127.00,321.90,1.011,787.729710
1760285835.3101406,276.00,321.90,2.209,789.938687
1760285836.3102672,250.00,321.90,1.883,791.821905
1760285837.310141,115.00,321.90,0.925,792.747029
1760285838.3101647,161.00,321.90,1.572,794.318938
1760285839.3101642,240.00,321.90,2.101,796.420407
1760285840.3101432,218.00,321.90,1.475,797.895185
1760285841.3101418,85.00,321.90,1.269,799.164543
1760285842.3101442,218.00,321.90,2.025,801.189448
1760285843.3101432,341.00,321.90,2.232,803.421892
1760285844.3101423,47.00,321.90,0.637,804.059340
1760285845.3101525,365.00,321.90,2.384,806.443647
1760285846.3101475,225.00,321.90,1.310,807.753394
1760285847.3101466,89.00,321.90,1.191,808.944021
1760285848.3101676,259.00,321.90,2.147,811.090852
1760285849.3101482,287.00,321.90,1.804,812.895095
1760285850.3101425,51.00,321.90,0.707,813.602441
1760285851.3101451,308.00,321.90,2.385,815.987816
1760285852.3101392,296.00,321.90,2.251,818.238630
1760285853.3101695,46.00,321.90,0.875,819.113509
1760285854.3101437,311.00,322.27,2.612,821.725434
1760285855.3101451,188.00,322.27,1.743,823.468477
1760285856.3101857,9.00,322.27,0.460,823.928293
1760285857.3101635,323.00,322.27,2.479,826.407123
1760285858.3102133,248.00,318.39,1.945,828.352228
1760285859.310141,5.00,318.39,0.221,828.572889
1760285860.310158,266.00,318.39,2.086,830.658856
1760285861.3101625,240.00,318.39,2.030,832.688902
1760285862.310139,155.00,318.39,1.155,833.843887
1760285863.3101401,159.00,318.39,1.472,835.316284
1760285864.3101666,370.00,318.39,2.730,838.046062
1760285865.3101428,89.00,318.39,0.908,838.954096
1760285866.3101423,282.00,321.14,2.154,841.107855
1760285867.3101678,264.00,332.39,2.224,843.331998
1760285868.3101456,82.00,338.14,0.738,844.070226
1760285869.310148,299.00,338.39,2.447,846.517258
1760285870.3101437,297.00,338.39,2.080,848.597274
1760285871.3101394,8.00,338.39,0.497,849.094243
1760285872.3101385,241.00,338.39,2.287,851.381325
1760285873.3101358,343.00,338.39,3.532,854.913812
1760285874.3101494,0.00,338.39,1.500,856.414009
1760285875.3101487,321.00,338.39,2.607,859.020670
1760285876.3101408,342.00,338.39,2.234,861.254411
