sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
1096,18.266666666666666,Dinner,0.25555555555555526,34.755555555555546,35,24,11,35,0,81.46790017147266,52144512,2025-10-12 21:14:06.002395
1097,18.283333333333335,Dinner,0.2611111111111117,35.01111111111114,35,22,13,35,0,115.55376585716398,61561696,2025-10-12 21:14:07.002395
1098,18.3,Dinner,0.2666666666666669,35.26666666666667,35,28,7,35,0,54.14163899996701,33310144,2025-10-12 21:14:08.002395
1099,18.316666666666666,Dinner,0.27222222222222214,35.52222222222222,36,28,8,36,0,58.35857883307148,38028736,2025-10-12 21:14:09.002395
1100,18.333333333333332,Dinner,0.2777777777777774,35.777777777777764,36,22,14,36,0,95.22207336097684,66280288,2025-10-12 21:14:10.002395
1101,18.35,Dinner,0.2833333333333338,36.03333333333336,36,22,14,36,0,93.13711097234369,66280288,2025-10-12 21:14:11.002395
1102,18.366666666666667,Dinner,0.28888888888888903,36.28888888888889,36,25,11,36,0,77.12440827789477,52154512,2025-10-12 21:14:12.002395
1103,18.383333333333333,Dinner,0.2944444444444443,36.54444444444444,37,29,8,37,0,57.61072672966465,38038736,2025-10-12 21:14:13.002395
1104,18.4,Dinner,0.29999999999999954,36.79999999999998,37,26,11,37,0,70.21791370278004,52164512,2025-10-12 21:14:14.002395
1105,18.416666666666668,Dinner,0.30555555555555597,37.05555555555558,37,25,12,37,0,78.56830099990475,56873104,2025-10-12 21:14:15.002395
1106,18.433333333333334,Dinner,0.31111111111111117,37.31111111111111,37,20,17,37,0,122.28547943222283,80416064,2025-10-12 21:14:16.002395
1107,18.45,Dinner,0.31666666666666643,37.566666666666656,37,26,11,37,0,80.77498456741277,52164512,2025-10-12 21:14:17.002395
1108,18.466666666666665,Dinner,0.3222222222222217,37.8222222222222,37,24,13,37,0,122.7555697562796,61581696,2025-10-12 21:14:18.002395
1109,18.483333333333334,Dinner,0.3277777777777781,38.0777777777778,38,30,8,38,0,70.0042645262568,38048736,2025-10-12 21:14:19.002395
1110,18.5,Dinner,0.3333333333333333,38.33333333333333,39,23,16,39,0,122.59487584612008,75727472,2025-10-12 21:14:20.002395
1111,18.516666666666666,Dinner,0.3388888888888886,38.588888888888874,38,24,14,38,0,108.245061210542,66300288,2025-10-12 21:14:21.002395
1112,18.533333333333335,Dinner,0.344444444444445,38.84444444444447,38,24,14,38,0,108.85027152615199,66300288,2025-10-12 21:14:22.002395
1113,18.55,Dinner,0.35000000000000026,39.100000000000016,39,20,19,39,0,137.75329071769448,89853248,2025-10-12 21:14:23.002395
1114,18.566666666666666,Dinner,0.35555555555555546,39.35555555555555,39,23,16,39,0,104.52129656410901,75727472,2025-10-12 21:14:24.002395
1115,18.583333333333332,Dinner,0.3611111111111107,39.61111111111109,39,27,12,39,0,91.59829523065501,56893104,2025-10-12 21:14:25.002395
1116,18.6,Dinner,0.36666666666666714,39.86666666666669,40,28,12,40,0,103.02529912496539,56903104,2025-10-12 21:14:26.002395
1117,18.616666666666667,Dinner,0.3722222222222224,40.122222222222234,40,29,11,40,0,81.47401822470783,52194512,2025-10-12 21:14:27.002395
1118,18.633333333333333,Dinner,0.3777777777777776,40.377777777777766,40,22,18,40,0,120.66225909957211,85154656,2025-10-12 21:14:28.002395
1119,18.65,Dinner,0.38333333333333286,40.63333333333331,41,30,11,41,0,86.62631239011961,52204512,2025-10-12 21:14:29.002395
1120,18.666666666666668,Dinner,0.3888888888888893,40.88888888888891,41,25,16,41,0,124.55494509723816,75747472,2025-10-12 21:14:30.002395
1121,18.683333333333334,Dinner,0.39444444444444454,41.14444444444445,41,22,19,41,0,137.59951685340906,89873248,2025-10-12 21:14:31.002395
1122,18.7,Dinner,0.39999999999999974,41.399999999999984,42,26,16,42,0,107.13946795268774,75757472,2025-10-12 21:14:32.002395
1123,18.716666666666665,Dinner,0.405555555555555,41.65555555555553,41,25,16,41,0,109.16939402443127,75747472,2025-10-12 21:14:33.002395
1124,18.733333333333334,Dinner,0.4111111111111114,41.911111111111126,42,29,13,42,0,95.1782506428052,61631696,2025-10-12 21:14:34.002395
1125,18.75,Dinner,0.4166666666666667,42.16666666666667,42,29,13,42,0,86.27252016698809,61631696,2025-10-12 21:14:35.002395
1126,18.766666666666666,Dinner,0.4222222222222219,42.4222222222222,42,33,9,42,0,60.96556500034196,42797328,2025-10-12 21:14:36.002395
1127,18.783333333333335,Dinner,0.4277777777777783,42.6777777777778,43,28,15,43,0,88.06157576759159,71058880,2025-10-12 21:14:37.002395
1128,18.8,Dinner,0.43333333333333357,42.933333333333344,43,26,17,43,0,108.12132604650985,80476064,2025-10-12 21:14:38.002395
1129,18.816666666666666,Dinner,0.43888888888888883,43.18888888888889,43,29,14,43,0,91.30030748827605,66350288,2025-10-12 21:14:39.002395
1130,18.833333333333332,Dinner,0.44444444444444403,43.44444444444442,43,33,10,43,0,68.30148546535828,47515920,2025-10-12 21:14:40.002395
1131,18.85,Dinner,0.45000000000000046,43.70000000000002,43,28,15,43,0,100.39374209279845,71058880,2025-10-12 21:14:41.002395
1132,18.866666666666667,Dinner,0.4555555555555557,43.95555555555556,44,27,17,44,0,117.82076356807507,80486064,2025-10-12 21:14:42.002395
1133,18.883333333333333,Dinner,0.46111111111111097,44.21111111111111,44,22,22,44,0,147.70579677265644,104029024,2025-10-12 21:14:43.002395
1134,18.9,Dinner,0.4666666666666662,44.46666666666664,44,28,16,44,0,106.67625834081595,75777472,2025-10-12 21:14:44.002395
1135,18.916666666666668,Dinner,0.4722222222222226,44.722222222222236,44,23,21,44,0,139.68873390893515,99320432,2025-10-12 21:14:45.002395
1136,18.933333333333334,Dinner,0.47777777777777786,44.97777777777778,45,30,15,45,0,91.50974831112156,71078880,2025-10-12 21:14:46.002395
1137,18.95,Dinner,0.4833333333333331,45.23333333333333,46,32,14,46,0,95.01757963058164,66380288,2025-10-12 21:14:47.002395
1138,18.966666666666665,Dinner,0.4888888888888883,45.48888888888886,45,23,22,45,0,157.24480713340907,104039024,2025-10-12 21:14:48.002395
1139,18.983333333333334,Dinner,0.49444444444444474,45.744444444444454,46,30,16,46,0,121.64823952171783,75797472,2025-10-12 21:14:49.002395
1140,19.0,Dinner,0.5,46.0,46,30,16,46,0,104.62840043478734,75797472,2025-10-12 21:14:50.002395
1141,19.016666666666666,Dinner,0.5055555555555552,46.25555555555553,46,27,19,46,0,142.6763534127531,89923248,2025-10-12 21:14:51.002395
1142,19.033333333333335,Dinner,0.5111111111111116,46.51111111111113,46,23,23,46,0,158.00577871762115,108757616,2025-10-12 21:14:52.002395
1143,19.05,Dinner,0.5166666666666669,46.76666666666669,47,32,15,47,0,103.48346468108889,71098880,2025-10-12 21:14:53.002395
1144,19.066666666666666,Dinner,0.5222222222222221,47.02222222222222,47,32,15,47,0,104.57254831906423,71098880,2025-10-12 21:14:54.002395
1145,19.083333333333332,Dinner,0.5277777777777773,47.27777777777775,48,33,15,48,0,95.05603495805796,71108880,2025-10-12 21:14:55.002395
1146,19.1,Dinner,0.5333333333333338,47.533333333333346,48,35,13,48,0,79.94634658310436,61691696,2025-10-12 21:14:56.002395
1147,19.116666666666667,Dinner,0.5388888888888891,47.788888888888906,48,28,20,48,0,123.45121358324225,94651840,2025-10-12 21:14:57.002395
1148,19.133333333333333,Dinner,0.5444444444444443,48.04444444444444,48,31,17,48,0,113.35388299979361,80526064,2025-10-12 21:14:58.002395
1149,19.15,Dinner,0.5499999999999995,48.29999999999997,49,32,17,49,0,111.30060993910979,80536064,2025-10-12 21:14:59.002395
1150,19.166666666666668,Dinner,0.5555555555555559,48.555555555555564,48,31,17,48,0,101.24163243707092,80526064,2025-10-12 21:15:00.002395
1151,19.183333333333334,Dinner,0.5611111111111112,48.811111111111124,48,27,21,48,0,132.88994491661774,99360432,2025-10-12 21:15:01.002395
1152,19.2,Dinner,0.5666666666666664,49.066666666666656,49,34,15,49,0,96.19318220382188,71118880,2025-10-12 21:15:02.002395
1153,19.216666666666665,Dinner,0.5722222222222216,49.32222222222219,49,36,13,49,0,87.67442516293566,61701696,2025-10-12 21:15:03.002395
1154,19.233333333333334,Dinner,0.5777777777777781,49.57777777777778,50,34,16,50,0,102.7263233200938,75837472,2025-10-12 21:15:04.002395
1155,19.25,Dinner,0.5833333333333334,49.83333333333334,50,33,17,50,0,110.80575614032568,80546064,2025-10-12 21:15:05.002395
1156,19.266666666666666,Dinner,0.5888888888888886,50.088888888888874,50,26,24,50,0,153.695776360546,113506208,2025-10-12 21:15:06.002395
1157,19.283333333333335,Dinner,0.594444444444445,50.34444444444447,50,32,18,50,0,133.87057494008332,85254656,2025-10-12 21:15:07.002395
1158,19.3,Dinner,0.6000000000000002,50.6,50,37,13,50,0,82.6356354397285,61711696,2025-10-12 21:15:08.002395
1159,19.316666666666666,Dinner,0.6055555555555555,50.85555555555556,51,33,18,51,0,121.76043692164183,85264656,2025-10-12 21:15:09.002395
1160,19.333333333333332,Dinner,0.6111111111111107,51.11111111111109,52,32,20,52,0,125.49531949984018,94691840,2025-10-12 21:15:10.002395
1161,19.35,Dinner,0.6166666666666671,51.36666666666669,52,36,16,52,0,104.33899513477976,75857472,2025-10-12 21:15:11.002395
1162,19.366666666666667,Dinner,0.6222222222222223,51.62222222222222,52,34,18,52,0,134.78739626904056,85274656,2025-10-12 21:15:12.002395
1163,19.383333333333333,Dinner,0.6277777777777777,51.87777777777778,51,34,17,51,0,104.00680505927976,80556064,2025-10-12 21:15:13.002395
1164,19.4,Dinner,0.6333333333333329,52.13333333333331,52,32,20,52,0,128.90056482704566,94691840,2025-10-12 21:15:14.002395
1165,19.416666666666668,Dinner,0.6388888888888893,52.38888888888891,52,34,18,52,0,115.13782628851634,85274656,2025-10-12 21:15:15.002395
1166,19.433333333333334,Dinner,0.6444444444444445,52.64444444444444,53,35,18,53,0,128.1179359244767,85284656,2025-10-12 21:15:16.002395
1167,19.45,Dinner,0.6499999999999998,52.9,53,34,19,53,0,142.73877230193906,89993248,2025-10-12 21:15:17.002395
1168,19.466666666666665,Dinner,0.655555555555555,53.15555555555553,53,36,17,53,0,110.1662405659604,80576064,2025-10-12 21:15:18.002395
1169,19.483333333333334,Dinner,0.6611111111111114,53.411111111111126,53,33,20,53,0,127.47756675457393,94701840,2025-10-12 21:15:19.002395
1170,19.5,Dinner,0.6666666666666666,53.66666666666666,54,31,23,54,0,134.3486066851727,108837616,2025-10-12 21:15:20.002395
1171,19.516666666666666,Dinner,0.6722222222222219,53.92222222222222,54,36,18,54,0,108.96458933334712,85294656,2025-10-12 21:15:21.002395
1172,19.533333333333335,Dinner,0.6777777777777784,54.17777777777781,54,38,16,54,0,105.37012701846564,75877472,2025-10-12 21:15:22.002395
1173,19.55,Dinner,0.6833333333333336,54.433333333333344,54,31,23,54,0,156.95595275961008,108837616,2025-10-12 21:15:23.002395
1174,19.566666666666666,Dinner,0.6888888888888888,54.688888888888876,55,34,21,55,0,144.00428907280332,99430432,2025-10-12 21:15:24.002395
1175,19.583333333333332,Dinner,0.6944444444444441,54.944444444444436,55,37,18,55,0,107.96635898183344,85304656,2025-10-12 21:15:25.002395
