ts,cpu_percent,rss_mb,power_w,energy_j_total
1760099506.0829728,0.00,403.72,0.164,44.825334
1760099507.0827026,1.00,403.72,0.114,44.939708
1760099508.0827007,1.00,403.72,0.100,45.039480
1760099509.082746,0.00,403.72,0.133,45.172789
1760099510.0827317,1.00,403.72,0.039,45.211361
1760099511.0829947,1.00,403.72,0.097,45.308402
1760099512.0829878,1.00,403.72,0.174,45.482465
1760099513.0829847,1.00,403.72,0.034,45.516491
1760099514.082775,1.00,403.72,0.025,45.541331
1760099515.082974,1.00,403.72,0.053,45.594413
1760099516.0829532,1.00,403.72,0.017,45.611350
1760099517.082788,0.00,403.72,0.032,45.643132
1760099518.0827038,0.00,403.72,0.214,45.857065
1760099519.0830011,2.00,403.72,0.027,45.884026
1760099520.082992,1.00,403.72,0.109,45.993044
1760099521.0827267,0.00,403.72,0.125,46.118160
1760099522.0827494,1.00,403.72,0.115,46.232793
1760099523.0827281,0.00,403.72,0.131,46.364073
1760099524.0827484,0.00,403.72,0.118,46.481651
1760099525.082708,1.00,403.72,0.191,46.672574
1760099526.0827017,1.00,403.72,0.249,46.921386
1760099527.0827274,0.00,403.72,0.162,47.083564
1760099528.0827308,1.00,403.72,0.215,47.298717
1760099529.082701,2.00,403.72,0.180,47.479005
1760099530.0827005,0.00,403.72,0.202,47.680731
1760099531.0827005,1.00,403.72,0.150,47.830428
1760099532.082697,0.00,403.72,0.887,48.717100
1760099533.0827658,1.00,403.72,0.199,48.916187
1760099534.0827315,0.00,403.72,0.153,49.069164
1760099535.0827,0.00,403.72,0.649,49.718361
1760099536.0827336,1.00,403.72,0.134,49.852219
1760099537.0829856,1.00,403.72,0.080,49.932492
1760099538.0827668,1.00,403.72,0.156,50.088215
1760099539.0827558,0.00,403.72,0.136,50.224377
1760099540.0827284,0.00,403.72,0.680,50.904594
1760099541.0827177,0.00,403.72,0.258,51.162348
1760099542.0827694,1.00,403.72,0.056,51.218390
1760099543.0829883,1.00,403.72,0.137,51.355834
1760099544.0827496,1.00,403.72,0.089,51.444666
1760099545.082988,1.00,403.72,0.051,51.495308
1760099546.0829701,1.00,403.72,0.009,51.504401
1760099547.0829713,2.00,403.72,0.018,51.522452
1760099548.082961,1.00,403.72,0.133,51.655303
1760099549.0827024,1.00,403.72,0.082,51.737391
1760099550.0827448,1.00,403.72,0.145,51.882373
1760099551.0827036,0.00,403.72,0.097,51.979780
1760099552.0827017,1.00,403.72,0.252,52.231689
1760099553.0827005,1.00,403.72,0.058,52.289288
1760099554.0827394,0.00,403.72,0.115,52.404044
1760099555.0831115,2.00,403.72,0.033,52.437550
1760099556.0829937,2.00,403.72,0.014,52.452015
1760099557.083035,1.00,403.72,0.021,52.473406
1760099558.0829523,4.00,403.72,0.019,52.492113
1760099559.0830867,1.00,403.72,0.035,52.526687
1760099560.0827527,2.00,403.72,0.028,52.555083
1760099561.0829556,0.00,403.72,0.030,52.585034
1760099562.0829797,1.00,403.72,0.037,52.622004
1760099563.0829818,2.00,403.72,0.038,52.660241
1760099564.0829868,1.00,403.72,0.046,52.705832
1760099565.0827596,1.00,403.72,0.048,52.754108
1760099566.0829608,1.00,403.72,0.037,52.790956
1760099567.082833,1.00,403.72,0.041,52.831680
1760099568.0829873,1.00,403.72,0.055,52.886288
1760099569.08312,1.00,403.72,0.033,52.919489
1760099570.0829778,2.00,403.72,0.034,52.953942
1760099571.082982,1.00,403.72,0.051,53.004858
1760099572.0831072,1.00,403.72,0.029,53.034260
1760099573.0829804,1.00,403.72,0.020,53.054584
1760099574.0829544,1.00,403.72,0.036,53.090821
1760099575.0829813,1.00,403.72,0.025,53.115829
1760099576.083211,2.00,403.72,0.014,53.130095
1760099577.0827847,1.00,403.72,0.016,53.146177
1760099578.0827703,1.00,403.72,0.043,53.188763
1760099579.0829844,2.00,403.72,0.036,53.225214
1760099580.0830076,1.00,403.72,0.032,53.257271
1760099581.0827618,1.00,403.72,0.012,53.269538
1760099582.082744,0.00,403.72,0.037,53.306661
1760099583.0829666,1.00,403.72,0.032,53.338382
1760099584.0827394,1.00,403.72,0.213,53.551613
1760099585.0831058,2.00,403.72,0.042,53.593130
1760099586.083037,1.00,403.72,0.055,53.648242
1760099587.083005,1.00,403.72,0.043,53.690949
1760099588.0829492,2.00,403.72,0.063,53.754193
1760099589.0829864,1.00,403.72,0.038,53.792689
1760099590.0830283,1.00,403.72,0.044,53.836922
1760099591.0829642,1.00,403.72,0.037,53.874320
1760099592.0829875,1.00,403.72,0.033,53.907674
1760099593.08296,2.00,403.72,0.038,53.945514
1760099594.082747,1.00,403.72,0.033,53.978166
1760099595.0829918,2.00,403.72,0.038,54.016601
1760099596.083083,1.00,403.72,0.028,54.044462
1760099597.0827563,1.00,403.72,0.042,54.086070
1760099598.082977,1.00,403.72,0.046,54.132439
1760099599.0831566,1.00,403.72,0.028,54.160056
1760099600.0831387,2.00,403.72,0.040,54.199788
1760099601.0830386,1.00,403.72,0.041,54.240451
1760099602.0830112,1.00,403.72,0.032,54.272935
1760099603.0829532,1.00,403.72,0.039,54.312011
1760099604.0829575,1.00,403.72,0.059,54.370830
1760099605.0829558,3.00,403.72,0.020,54.390803
1760099606.0827022,1.00,403.72,0.068,54.458930
1760099607.0827534,0.00,403.72,0.163,54.621458
1760099608.0827029,1.00,403.72,0.048,54.668972
1760099609.0829713,1.00,403.72,0.102,54.771353
1760099610.082743,2.00,403.72,0.030,54.801625
1760099611.0826993,0.00,403.72,0.619,55.420977
1760099612.0826964,1.00,403.72,1.076,56.496926
1760099613.0829844,0.00,403.72,0.686,57.182880
1760099614.082992,2.00,403.72,0.119,57.301953
1760099615.082703,2.00,403.72,0.048,57.349711
1760099616.0827274,1.00,403.72,0.124,57.473636
1760099617.0827022,2.00,403.72,0.367,57.840454
1760099618.0829768,1.00,403.72,0.221,58.061313
1760099619.083097,1.00,403.72,0.290,58.350910
1760099620.0827029,1.00,403.72,0.034,58.384783
1760099621.0827022,2.00,403.72,0.142,58.526530
1760099622.0827243,1.00,403.72,0.058,58.584205
1760099623.0827036,1.00,403.72,0.058,58.642567
1760099624.0827425,1.00,403.72,0.216,58.858529
1760099625.0828698,0.00,403.72,0.074,58.932667
1760099626.0827303,1.00,403.72,0.127,59.059461
1760099627.0827477,1.00,403.72,0.066,59.125864
1760099628.082747,1.00,403.72,0.069,59.195212
1760099629.082968,1.00,403.72,0.091,59.286546
1760099630.0831506,2.00,403.72,0.196,59.482520
1760099631.0827482,1.00,403.72,0.173,59.655027
1760099632.0830083,1.00,403.72,0.045,59.700068
1760099633.0830142,2.00,403.72,0.059,59.759285
1760099634.0828054,1.00,403.72,0.027,59.785818
1760099635.0828,1.00,403.72,0.030,59.815754
1760099636.0829668,1.00,403.72,0.047,59.862841
1760099637.0829794,4.00,403.72,0.024,59.886872
1760099638.0829668,1.00,403.72,0.062,59.948743
1760099639.0829782,2.00,403.72,0.014,59.962948
1760099640.0830133,1.00,403.72,0.027,59.989894
1760099641.082994,1.00,403.72,0.007,59.996714
1760099642.0829937,1.00,403.72,0.019,60.015985
1760099643.0829878,2.00,403.72,0.017,60.033349
1760099644.0831566,1.00,403.72,0.036,60.069510
1760099645.0829945,1.00,403.72,0.032,60.101354
1760099646.0831192,2.00,403.72,0.013,60.114704
1760099647.0827608,7.00,403.72,0.107,60.221632
1760099648.0829873,2.00,403.72,0.014,60.235807
1760099649.082956,1.00,403.72,0.024,60.259732
1760099650.0829542,1.00,403.72,0.021,60.281169
1760099651.0829859,1.00,403.72,0.021,60.302408
1760099652.0831187,4.00,403.72,0.033,60.335503
1760099653.0827663,1.00,403.72,0.036,60.371435
1760099654.082995,2.00,403.72,0.026,60.397832
1760099655.0829673,2.00,403.72,0.030,60.428226
1760099656.0829523,1.00,403.72,0.036,60.463914
1760099657.0829465,1.00,403.72,0.037,60.500884
1760099658.0830038,1.00,403.72,0.193,60.693868
1760099659.082753,1.00,403.72,0.248,60.941337
1760099660.0830874,1.00,403.72,0.069,61.010746
1760099661.0829463,2.00,403.72,0.052,61.062608
1760099662.0830102,0.00,403.72,0.044,61.106123
1760099663.0829852,2.00,403.72,0.033,61.139264
