sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
1117,18.616666666666667,Dinner,0.3722222222222224,40.122222222222234,40,29,11,40,0,89.46067612500883,52194512,2025-10-12 19:18:45.451510
1118,18.633333333333333,Dinner,0.3777777777777776,40.377777777777766,40,22,18,40,0,144.21065892524894,85154656,2025-10-12 19:18:46.451510
1119,18.65,Dinner,0.38333333333333286,40.63333333333331,41,30,11,41,0,89.05740529251754,52204512,2025-10-12 19:18:47.451510
1120,18.666666666666668,Dinner,0.3888888888888893,40.88888888888891,41,25,16,41,0,126.9939985366186,75747472,2025-10-12 19:18:48.451510
1121,18.683333333333334,Dinner,0.39444444444444454,41.14444444444445,41,22,19,41,0,167.06871507325027,89873248,2025-10-12 19:18:49.451510
1122,18.7,Dinner,0.39999999999999974,41.399999999999984,42,26,16,42,0,142.79185728541745,75757472,2025-10-12 19:18:50.451510
1123,18.716666666666665,Dinner,0.405555555555555,41.65555555555553,41,25,16,41,0,142.2847408537608,75747472,2025-10-12 19:18:51.451510
1124,18.733333333333334,Dinner,0.4111111111111114,41.911111111111126,42,29,13,42,0,103.29120797623979,61631696,2025-10-12 19:18:52.451510
1125,18.75,Dinner,0.4166666666666667,42.16666666666667,42,29,13,42,0,102.89120521433472,61631696,2025-10-12 19:18:53.451510
1126,18.766666666666666,Dinner,0.4222222222222219,42.4222222222222,42,33,9,42,0,66.9739683808941,42797328,2025-10-12 19:18:54.451510
1127,18.783333333333335,Dinner,0.4277777777777783,42.6777777777778,43,28,15,43,0,109.55443683730643,71058880,2025-10-12 19:18:55.451510
1128,18.8,Dinner,0.43333333333333357,42.933333333333344,43,26,17,43,0,159.37729127895287,80476064,2025-10-12 19:18:56.451510
1129,18.816666666666666,Dinner,0.43888888888888883,43.18888888888889,43,29,14,43,0,116.88349406967761,66350288,2025-10-12 19:18:57.451510
1130,18.833333333333332,Dinner,0.44444444444444403,43.44444444444442,43,33,10,43,0,82.24101653497708,47515920,2025-10-12 19:18:58.451510
1131,18.85,Dinner,0.45000000000000046,43.70000000000002,43,28,15,43,0,148.99412846517768,71058880,2025-10-12 19:18:59.451510
1132,18.866666666666667,Dinner,0.4555555555555557,43.95555555555556,44,27,17,44,0,136.62912538624866,80486064,2025-10-12 19:19:00.451510
1133,18.883333333333333,Dinner,0.46111111111111097,44.21111111111111,44,22,22,44,0,197.97927181839853,104029024,2025-10-12 19:19:01.451510
1134,18.9,Dinner,0.4666666666666662,44.46666666666664,44,28,16,44,0,131.10426877289103,75777472,2025-10-12 19:19:02.451510
