sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
886,14.766666666666667,Afternoon,0.3166666666666669,9.800000000000002,10,8,2,10,0,19.838255899958313,3356800,2025-10-12 20:37:29.749283
887,14.783333333333333,Afternoon,0.3208333333333333,9.85,10,8,2,10,0,19.153678100337856,3356800,2025-10-12 20:37:30.749283
888,14.8,Afternoon,0.3250000000000002,9.900000000000002,10,9,1,10,0,16.385305099538527,1728400,2025-10-12 20:37:31.749283
889,14.816666666666666,Afternoon,0.3291666666666666,9.95,10,8,2,10,0,20.262987400201382,3356800,2025-10-12 20:37:32.749283
890,14.833333333333334,Afternoon,0.3333333333333335,10.000000000000002,10,8,2,10,0,19.43543539928214,3356800,2025-10-12 20:37:33.749283
891,14.85,Afternoon,0.3374999999999999,10.049999999999999,10,10,0,10,0,12.77513240056578,100000,2025-10-12 20:37:34.749283
892,14.866666666666667,Afternoon,0.3416666666666668,10.100000000000001,10,9,1,10,0,16.193211700374377,1728400,2025-10-12 20:37:35.749283
893,14.883333333333333,Afternoon,0.3458333333333332,10.149999999999999,10,9,1,10,0,16.317405199515633,1728400,2025-10-12 20:37:36.749283
894,14.9,Afternoon,0.3500000000000001,10.200000000000001,10,10,0,10,0,13.279944599344162,100000,2025-10-12 20:37:37.749283
895,14.916666666666666,Afternoon,0.3541666666666665,10.249999999999998,10,9,1,10,0,15.734803500163252,1728400,2025-10-12 20:37:38.749283
896,14.933333333333334,Afternoon,0.3583333333333334,10.3,10,9,1,10,0,17.049979199873633,1728400,2025-10-12 20:37:39.749283
897,14.95,Afternoon,0.3624999999999998,10.349999999999998,10,10,0,10,0,13.03238929976942,100000,2025-10-12 20:37:40.749283
898,14.966666666666667,Afternoon,0.3666666666666667,10.4,11,11,0,11,0,13.784538818237541,110000,2025-10-12 20:37:41.749283
899,14.983333333333333,Afternoon,0.3708333333333331,10.449999999999998,11,11,0,11,0,13.745186090421736,110000,2025-10-12 20:37:42.749283
900,15.0,Afternoon,0.375,10.5,10,9,1,10,0,16.25997500050289,1728400,2025-10-12 20:37:43.749283
901,15.016666666666667,Afternoon,0.3791666666666669,10.550000000000002,11,10,1,11,0,16.835400909092808,1738400,2025-10-12 20:37:44.749283
902,15.033333333333333,Afternoon,0.3833333333333333,10.6,11,11,0,11,0,13.766380181385268,110000,2025-10-12 20:37:45.749283
903,15.05,Afternoon,0.3875000000000002,10.650000000000002,11,10,1,11,0,16.70394581874875,1738400,2025-10-12 20:37:46.749283
904,15.066666666666666,Afternoon,0.3916666666666666,10.7,10,8,2,10,0,18.767998500334215,3356800,2025-10-12 20:37:47.749283
