ts,cpu_percent,rss_mb,power_w,energy_j_total
1760104578.0527935,10.00,417.91,0.096,5.173667
1760104579.052524,4.00,417.91,0.058,5.231633
1760104580.0529726,15.00,417.91,0.428,5.659818
1760104581.0525367,20.00,417.91,0.238,5.897888
1760104582.0525222,9.00,417.91,0.331,6.229109
1760104583.0524938,14.00,417.91,0.054,6.283077
1760104584.052498,38.00,419.66,0.586,6.869060
1760104585.0525312,15.00,419.66,0.081,6.950446
1760104586.0528665,15.00,419.66,0.350,7.300724
1760104587.0528939,13.00,419.66,0.106,7.407149
1760104588.0529792,10.00,419.66,0.089,7.496484
1760104589.0525448,29.00,419.66,0.454,7.950639
1760104590.0524838,22.00,419.66,0.047,7.997542
1760104591.0525205,4.00,419.66,0.093,8.090814
1760104592.052528,10.00,419.66,0.090,8.181172
1760104593.0525215,1.00,419.66,0.039,8.219729
1760104594.0525632,19.00,424.29,0.152,8.372095
1760104595.052557,2.00,424.29,0.018,8.389794
1760104596.052554,5.00,424.29,0.028,8.418205
1760104597.0526297,2.00,424.29,0.044,8.462148
1760104598.052573,1.00,424.29,0.065,8.526659
1760104599.0525217,1.00,424.29,0.050,8.576507
1760104600.0525966,6.00,424.29,0.126,8.702126
1760104601.0525963,5.00,424.29,0.171,8.872893
1760104602.0525467,5.00,424.29,0.167,9.040243
1760104603.052616,3.00,424.29,0.032,9.072132
1760104604.0525224,2.00,424.29,0.063,9.135194
1760104605.0527496,5.00,424.29,0.051,9.186064
1760104606.0527494,6.00,424.29,0.029,9.215191
1760104607.0526743,10.00,424.29,0.246,9.460921
1760104608.0526893,2.00,424.29,0.036,9.496762
1760104609.0525408,2.00,424.29,0.033,9.529781
1760104610.0527298,6.00,424.29,0.033,9.562524
1760104611.0525374,2.00,424.29,0.046,9.608726
1760104612.0527422,2.00,424.29,0.027,9.635717
1760104613.052836,6.00,424.29,0.020,9.655568
1760104614.0527413,2.00,424.29,0.020,9.675556
1760104615.0527272,3.00,424.29,0.020,9.695894
1760104616.0527277,6.00,424.29,0.021,9.716584
1760104617.0525818,32.00,424.29,0.482,10.198722
1760104618.0529232,12.00,424.29,0.059,10.258030
1760104619.0524971,21.00,424.29,0.025,10.283022
1760104620.0527496,3.00,424.29,0.031,10.313966
1760104621.0527856,33.00,424.29,0.385,10.698864
1760104622.0527725,44.00,424.29,0.688,11.387106
1760104623.0527263,54.00,424.29,0.936,12.322666
1760104624.052531,14.00,424.29,0.302,12.624469
1760104625.0527978,23.00,424.29,0.505,13.129112
1760104626.0527623,44.00,424.29,0.669,13.798343
1760104627.0527732,43.00,424.29,0.597,14.395679
1760104628.052522,15.00,424.29,0.064,14.459854
1760104629.0524962,16.00,424.29,0.269,14.728731
1760104630.0527277,8.00,424.29,0.219,14.947744
1760104631.052525,65.00,424.29,0.705,15.652221
1760104632.0525432,53.00,424.29,0.548,16.200044
1760104633.0529318,66.00,424.29,0.721,16.921153
1760104634.0525358,57.00,424.29,0.684,17.604818
1760104635.0528157,76.00,424.29,0.745,18.349988
1760104636.0527675,57.00,424.29,0.557,18.907378
1760104637.0525827,1.00,424.29,0.034,18.940930
1760104638.0527358,1.00,424.29,0.034,18.974483
1760104639.0527434,3.00,424.29,0.025,18.999018
1760104640.0527542,1.00,424.29,0.023,19.021828
1760104641.052545,1.00,424.29,0.052,19.073858
1760104642.0527322,1.00,424.29,0.018,19.091817
1760104643.0527472,1.00,424.29,0.029,19.120685
1760104644.0524964,1.00,424.29,0.041,19.161881
1760104645.0527234,3.00,424.29,0.070,19.231595
1760104646.0527434,3.00,424.29,0.027,19.258480
1760104647.0527794,1.00,424.29,0.028,19.286860
1760104648.0528865,3.00,424.29,0.053,19.339500
1760104649.0528429,1.00,424.29,0.034,19.373113
1760104650.0527387,3.00,424.29,0.034,19.407581
1760104651.052734,3.00,424.29,0.057,19.464310
1760104652.0527396,1.00,424.29,0.027,19.491057
1760104653.052536,2.00,424.29,0.048,19.539319
1760104654.0525322,2.00,424.29,0.025,19.564082
1760104655.05288,2.00,424.29,0.020,19.584528
1760104656.052737,1.00,424.29,0.046,19.630897
1760104657.0527442,2.00,424.29,0.035,19.666082
1760104658.0526972,5.00,424.29,0.045,19.710986
1760104659.0524929,0.00,424.29,0.238,19.949270
1760104660.0525384,0.00,424.29,0.140,20.089415
1760104661.0527391,0.00,424.29,0.021,20.110487
1760104662.0529497,0.00,424.29,0.033,20.143413
1760104663.0528755,0.00,424.29,0.033,20.176691
1760104664.0528333,0.00,424.29,0.021,20.197930
1760104665.0527298,0.00,424.29,0.014,20.212029
1760104666.0527623,1.00,424.29,0.011,20.222602
1760104667.0527334,0.00,424.29,0.020,20.242575
1760104668.0525255,1.00,424.29,0.018,20.260076
