sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
48,0.8,Morning,0.44444444444444464,1.166666666666667,2,2,0,2,0,7.822106499588699,30000,2025-10-10 14:18:30.526162
49,0.8166666666666667,Morning,0.48148148148148157,1.2222222222222223,1,1,0,1,0,10.587165000288223,15000,2025-10-10 14:18:31.526162
50,0.8333333333333334,Morning,0.5185185185185187,1.2777777777777781,1,1,0,1,0,10.744654000518494,15000,2025-10-10 14:18:32.526162
51,0.85,Morning,0.5555555555555556,1.3333333333333335,2,2,0,2,0,8.151898000051006,30000,2025-10-10 14:18:33.526162
52,0.8666666666666667,Morning,0.5925925925925928,1.3888888888888893,2,2,0,2,0,8.048441000028106,30000,2025-10-10 14:18:34.526162
53,0.8833333333333333,Morning,0.6296296296296297,1.4444444444444444,1,1,0,1,0,10.990539999511384,15000,2025-10-10 14:18:35.526162
54,0.9,Morning,0.6666666666666669,1.5000000000000002,2,2,0,2,0,7.887260500410775,30000,2025-10-10 14:18:36.526162
55,0.9166666666666666,Morning,0.7037037037037037,1.5555555555555556,1,1,0,1,0,10.546718000114197,15000,2025-10-10 14:18:37.526162
56,0.9333333333333333,Morning,0.7407407407407409,1.6111111111111114,2,2,0,2,0,8.227725999859103,30000,2025-10-10 14:18:38.526162
57,0.95,Morning,0.7777777777777778,1.6666666666666667,2,2,0,2,0,8.108855499813217,30000,2025-10-10 14:18:39.526162
58,0.9666666666666667,Morning,0.814814814814815,1.7222222222222225,2,2,0,2,0,8.065818500199384,30000,2025-10-10 14:18:40.526162
59,0.9833333333333333,Morning,0.8518518518518519,1.7777777777777777,2,2,0,2,0,8.064290499987692,30000,2025-10-10 14:18:41.526162
60,1.0,Morning,0.8888888888888891,1.8333333333333335,2,2,0,2,0,8.49915150047309,30000,2025-10-10 14:18:42.526162
61,1.0166666666666666,Morning,0.9259259259259259,1.8888888888888888,2,2,0,2,0,8.190019499579648,30000,2025-10-10 14:18:43.526162
62,1.0333333333333334,Morning,0.9629629629629634,1.944444444444445,2,2,0,2,0,8.193265500267444,30000,2025-10-10 14:18:44.526162
63,1.05,Lunch,7.401486830834377e-16,5.000000000000005,5,3,2,5,0,24.745316400185402,5287880,2025-10-10 14:18:45.526162
64,1.0666666666666667,Lunch,0.0555555555555561,5.388888888888893,5,3,2,5,0,24.958600799982378,5287880,2025-10-10 14:18:46.526162
65,1.0833333333333333,Lunch,0.11111111111111147,5.77777777777778,6,4,2,6,0,22.154325166563165,5302880,2025-10-10 14:18:47.526162
66,1.1,Lunch,0.16666666666666757,6.166666666666673,6,4,2,6,0,21.592720166457486,5302880,2025-10-10 14:18:48.526162
67,1.1166666666666667,Lunch,0.22222222222222293,6.555555555555561,7,6,1,7,0,11.159681142739178,2711440,2025-10-10 14:18:49.526162
68,1.1333333333333333,Lunch,0.2777777777777783,6.944444444444448,7,7,0,7,0,4.843436428408105,105000,2025-10-10 14:18:50.526162
69,1.15,Lunch,0.33333333333333365,7.333333333333336,7,5,2,7,0,18.81910014305634,5317880,2025-10-10 14:18:51.526162
70,1.1666666666666667,Lunch,0.3888888888888897,7.7222222222222285,8,5,3,8,0,23.171559500156036,7939320,2025-10-10 14:18:52.526162
71,1.1833333333333333,Lunch,0.4444444444444451,8.111111111111116,8,7,1,8,0,10.797410249779205,2726440,2025-10-10 14:18:53.526162
72,1.2,Lunch,0.5000000000000004,8.500000000000004,8,6,2,8,0,16.92619362484038,5332880,2025-10-10 14:18:54.526162
73,1.2166666666666666,Lunch,0.5555555555555558,8.888888888888891,9,3,6,9,0,37.18780366671126,15773640,2025-10-10 14:18:55.526162
74,1.2333333333333334,Lunch,0.6111111111111119,9.277777777777784,9,7,2,9,0,15.395437222246578,5347880,2025-10-10 14:18:56.526162
75,1.25,Lunch,0.6666666666666673,9.666666666666671,10,8,2,10,0,14.104980200136197,5362880,2025-10-10 14:18:57.526162
76,1.2666666666666666,Lunch,0.7222222222222227,10.055555555555559,10,8,2,10,0,14.359630099988863,5362880,2025-10-10 14:18:58.526162
77,1.2833333333333334,Lunch,0.7777777777777788,10.444444444444452,11,10,1,11,0,8.81457336361729,2771440,2025-10-10 14:18:59.526162
78,1.3,Lunch,0.8333333333333341,10.83333333333334,11,7,4,11,0,22.15737490909801,10590760,2025-10-10 14:19:00.526162
79,1.3166666666666667,Lunch,0.8888888888888895,11.222222222222227,12,8,4,12,0,20.53515658356749,10605760,2025-10-10 14:19:01.526162
80,1.3333333333333333,Lunch,0.9444444444444449,11.611111111111114,12,11,1,12,0,8.2262575834496,2786440,2025-10-10 14:19:02.526162
81,1.35,Afternoon,5.551115123125783e-16,3.000000000000001,3,3,0,3,0,5.212268333404306,30000,2025-10-10 14:19:03.526162
82,1.3666666666666667,Afternoon,0.04166666666666708,3.0833333333333344,3,3,0,3,0,5.511866333411793,30000,2025-10-10 14:19:04.526162
83,1.3833333333333333,Afternoon,0.0833333333333336,3.1666666666666674,3,3,0,3,0,5.530201333385776,30000,2025-10-10 14:19:05.526162
84,1.4,Afternoon,0.1250000000000001,3.25,3,2,1,3,0,15.50683633377048,1658400,2025-10-10 14:19:06.526162
85,1.4166666666666667,Afternoon,0.1666666666666672,3.3333333333333344,4,4,0,4,0,4.8576080000657385,40000,2025-10-10 14:19:07.526162
86,1.4333333333333333,Afternoon,0.20833333333333373,3.4166666666666674,4,4,0,4,0,4.751659749899773,40000,2025-10-10 14:19:08.526162
87,1.45,Afternoon,0.2500000000000002,3.5000000000000004,3,3,0,3,0,5.069222999736667,30000,2025-10-10 14:19:09.526162
88,1.4666666666666666,Afternoon,0.29166666666666674,3.5833333333333335,3,2,1,3,0,15.310299999631146,1658400,2025-10-10 14:19:10.526162
89,1.4833333333333334,Afternoon,0.33333333333333387,3.666666666666668,4,3,1,4,0,12.600027499956923,1668400,2025-10-10 14:19:11.526162
90,1.5,Afternoon,0.3750000000000004,3.750000000000001,4,3,1,4,0,12.278151499913292,1668400,2025-10-10 14:19:12.526162
91,1.5166666666666666,Afternoon,0.4166666666666669,3.833333333333334,4,4,0,4,0,4.974799999672541,40000,2025-10-10 14:19:13.526162
92,1.5333333333333334,Afternoon,0.458333333333334,3.916666666666668,4,4,0,4,0,4.563264250009524,40000,2025-10-10 14:19:14.526162
93,1.55,Afternoon,0.5000000000000004,4.000000000000001,4,4,0,4,0,4.706914000053075,40000,2025-10-10 14:19:15.526162
94,1.5666666666666667,Afternoon,0.541666666666667,4.083333333333334,4,3,1,4,0,12.39024875007999,1668400,2025-10-10 14:19:16.526162
95,1.5833333333333333,Afternoon,0.5833333333333335,4.166666666666667,5,3,2,5,0,16.543788600029075,3306800,2025-10-10 14:19:17.526162
96,1.6,Afternoon,0.6250000000000006,4.250000000000001,5,5,0,5,0,4.468635600096604,50000,2025-10-10 14:19:18.526162
97,1.6166666666666667,Afternoon,0.6666666666666672,4.333333333333334,4,4,0,4,0,4.777119999744173,40000,2025-10-10 14:19:19.526162
98,1.6333333333333333,Afternoon,0.7083333333333337,4.416666666666668,5,4,1,5,0,10.451992999878712,1678400,2025-10-10 14:19:20.526162
99,1.65,Afternoon,0.7500000000000002,4.5,5,5,0,5,0,3.9891014002932934,50000,2025-10-10 14:19:21.526162
100,1.6666666666666667,Afternoon,0.7916666666666673,4.583333333333335,5,5,0,5,0,4.290451199995005,50000,2025-10-10 14:19:22.526162
101,1.6833333333333333,Afternoon,0.8333333333333338,4.666666666666668,4,3,1,4,0,12.391890249773496,1668400,2025-10-10 14:19:23.526162
102,1.7,Afternoon,0.8750000000000003,4.750000000000001,5,5,0,5,0,4.218412199952581,50000,2025-10-10 14:19:24.526162
103,1.7166666666666666,Afternoon,0.9166666666666669,4.833333333333334,5,5,0,5,0,4.187285399893881,50000,2025-10-10 14:19:25.526162
104,1.7333333333333334,Afternoon,0.9583333333333339,4.916666666666668,5,4,1,5,0,10.375849999945785,1678400,2025-10-10 14:19:26.526162
105,1.75,Dinner,7.401486830834377e-16,5.000000000000007,5,2,3,5,0,60.281378800391394,14185776,2025-10-10 14:19:27.526162
106,1.7666666666666666,Dinner,0.0555555555555561,5.555555555555561,5,4,1,5,0,23.429129399846715,4778592,2025-10-10 14:19:28.526162
107,1.7833333333333334,Dinner,0.1111111111111122,6.111111111111122,6,4,2,6,0,34.80575800025084,9497184,2025-10-10 14:19:29.526162
108,1.8,Dinner,0.16666666666666757,6.666666666666676,6,3,3,6,0,51.012048999837134,14200776,2025-10-10 14:19:30.526162
109,1.8166666666666667,Dinner,0.22222222222222293,7.222222222222229,7,3,4,7,0,57.23384557144787,18919368,2025-10-10 14:19:31.526162
110,1.8333333333333333,Dinner,0.2777777777777783,7.777777777777783,8,3,5,8,0,61.30083362506866,23637960,2025-10-10 14:19:32.526162
111,1.85,Dinner,0.33333333333333437,8.333333333333343,9,8,1,9,0,14.528696000019814,4838592,2025-10-10 14:19:33.526162
112,1.8666666666666667,Dinner,0.3888888888888897,8.888888888888896,9,7,2,9,0,24.640763444646534,9542184,2025-10-10 14:19:34.526162
113,1.8833333333333333,Dinner,0.4444444444444451,9.44444444444445,9,5,4,9,0,45.88606299987279,18949368,2025-10-10 14:19:35.526162
114,1.9,Dinner,0.5000000000000004,10.000000000000004,10,6,4,10,0,41.163230299753195,18964368,2025-10-10 14:19:36.526162
115,1.9166666666666667,Dinner,0.5555555555555566,10.555555555555566,10,9,1,10,0,13.251698600106465,4853592,2025-10-10 14:19:37.526162
116,1.9333333333333333,Dinner,0.6111111111111119,11.11111111111112,11,9,2,11,0,20.705790636467018,9572184,2025-10-10 14:19:38.526162
117,1.95,Dinner,0.6666666666666673,11.666666666666673,12,6,6,12,0,48.85413649996432,28401552,2025-10-10 14:19:39.526162
118,1.9666666666666666,Dinner,0.7222222222222227,12.222222222222227,12,7,5,12,0,42.675348666534774,23697960,2025-10-10 14:19:40.526162
119,1.9833333333333334,Dinner,0.7777777777777788,12.777777777777787,13,7,6,13,0,48.18280538466542,28416552,2025-10-10 14:19:41.526162
120,2.0,Dinner,0.8333333333333341,13.333333333333341,13,8,5,13,0,39.292467692016196,23712960,2025-10-10 14:19:42.526162
121,2.0166666666666666,Dinner,0.8888888888888895,13.888888888888895,14,7,7,14,0,49.6675271429662,33135144,2025-10-10 14:19:43.526162
122,2.033333333333333,Dinner,0.9444444444444449,14.444444444444448,15,10,5,15,0,35.588027000024645,23742960,2025-10-10 14:19:44.526162
123,2.05,Late,0.0,2.0,2,2,0,2,0,6.6083980000257725,20000,2025-10-10 14:19:45.526162
124,2.066666666666667,Late,0.04761904761904871,2.0952380952380976,2,2,0,2,0,6.608367499666201,20000,2025-10-10 14:19:46.526162
125,2.0833333333333335,Late,0.09523809523809616,2.1904761904761925,2,2,0,2,0,6.592287000330543,20000,2025-10-10 14:19:47.526162
126,2.1,Late,0.1428571428571436,2.2857142857142874,2,2,0,2,0,6.589911999981268,20000,2025-10-10 14:19:48.526162
127,2.1166666666666667,Late,0.19047619047619105,2.3809523809523823,2,2,0,2,0,6.741454499660904,20000,2025-10-10 14:19:49.526162
128,2.1333333333333333,Late,0.2380952380952385,2.476190476190477,2,2,0,2,0,6.854749500234902,20000,2025-10-10 14:19:50.526162
129,2.15,Late,0.2857142857142859,2.571428571428572,3,3,0,3,0,5.74866899993746,30000,2025-10-10 14:19:51.526162
130,2.1666666666666665,Late,0.33333333333333337,2.666666666666667,2,2,0,2,0,6.447757000387355,20000,2025-10-10 14:19:52.526162
131,2.183333333333333,Late,0.3809523809523808,2.761904761904762,3,3,0,3,0,5.742193333389878,30000,2025-10-10 14:19:53.526162
132,2.2,Late,0.42857142857142955,2.857142857142859,3,2,1,3,0,7.795031333140893,675360,2025-10-10 14:19:54.526162
133,2.216666666666667,Late,0.476190476190477,2.952380952380954,3,3,0,3,0,4.934915333251411,30000,2025-10-10 14:19:55.526162
134,2.2333333333333334,Late,0.5238095238095244,3.047619047619049,3,2,1,3,0,9.678444333379352,675360,2025-10-10 14:19:56.526162
135,2.25,Late,0.5714285714285718,3.1428571428571437,3,3,0,3,0,5.632776000311424,30000,2025-10-10 14:19:57.526162
136,2.2666666666666666,Late,0.6190476190476193,3.2380952380952386,3,3,0,3,0,5.498097000175524,30000,2025-10-10 14:19:58.526162
137,2.283333333333333,Late,0.6666666666666667,3.3333333333333335,3,2,1,3,0,9.274280333556817,675360,2025-10-10 14:19:59.526162
138,2.3,Late,0.7142857142857142,3.4285714285714284,3,3,0,3,0,5.726259999998244,30000,2025-10-10 14:20:00.526162
139,2.316666666666667,Late,0.761904761904763,3.523809523809526,4,4,0,4,0,4.619706500079701,40000,2025-10-10 14:20:01.526162
140,2.3333333333333335,Late,0.8095238095238104,3.619047619047621,4,4,0,4,0,4.694004750263048,40000,2025-10-10 14:20:02.526162
141,2.35,Late,0.8571428571428579,3.7142857142857157,3,3,0,3,0,5.356321000059931,30000,2025-10-10 14:20:03.526162
142,2.3666666666666667,Late,0.9047619047619053,3.8095238095238106,4,3,1,4,0,7.828916749986092,685360,2025-10-10 14:20:04.526162
143,2.3833333333333333,Late,0.9523809523809527,3.904761904761905,4,3,1,4,0,7.4308292496425565,685360,2025-10-10 14:20:05.526162
