sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
1077,17.95,Dinner,0.14999999999999977,29.89999999999999,29,21,8,29,0,71.27011251709362,37958736,2025-10-12 19:46:16.781267
1078,17.966666666666665,Dinner,0.155555555555555,30.15555555555553,31,22,9,31,0,78.27768116136036,42687328,2025-10-12 19:46:17.781267
1079,17.983333333333334,Dinner,0.16111111111111143,30.411111111111126,30,20,10,30,0,84.84944586665127,47385920,2025-10-12 19:46:18.781267
1080,18.0,Dinner,0.16666666666666666,30.666666666666664,31,23,8,31,0,76.08659132271104,37978736,2025-10-12 19:46:19.781267
1081,18.016666666666666,Dinner,0.17222222222222192,30.92222222222221,31,22,9,31,0,70.59488580636108,42687328,2025-10-12 19:46:20.781267
1082,18.033333333333335,Dinner,0.17777777777777834,31.177777777777806,31,20,11,31,0,99.33475806446363,52104512,2025-10-12 19:46:21.781267
1083,18.05,Dinner,0.18333333333333357,31.433333333333344,31,22,9,31,0,82.17193119344302,42687328,2025-10-12 19:46:22.781267
1084,18.066666666666666,Dinner,0.1888888888888888,31.688888888888883,32,23,9,32,0,76.24369209395354,42697328,2025-10-12 19:46:23.781267
1085,18.083333333333332,Dinner,0.19444444444444406,31.94444444444443,32,19,13,32,0,112.59097165617504,61531696,2025-10-12 19:46:24.781267
1086,18.1,Dinner,0.20000000000000048,32.200000000000024,32,15,17,32,0,147.00365565624907,80366064,2025-10-12 19:46:25.781267
1087,18.116666666666667,Dinner,0.2055555555555557,32.45555555555556,33,19,14,33,0,114.18103269710572,66250288,2025-10-12 19:46:26.781267
1088,18.133333333333333,Dinner,0.21111111111111094,32.7111111111111,33,18,15,33,0,139.3381605757344,70958880,2025-10-12 19:46:27.781267
1089,18.15,Dinner,0.2166666666666662,32.96666666666665,33,27,6,33,0,59.47238593927812,28581552,2025-10-12 19:46:28.781267
1090,18.166666666666668,Dinner,0.22222222222222263,33.22222222222224,33,21,12,33,0,95.87593015131654,56833104,2025-10-12 19:46:29.781267
1091,18.183333333333334,Dinner,0.22777777777777786,33.47777777777778,34,20,14,34,0,124.24409641174434,66260288,2025-10-12 19:46:30.781267
1092,18.2,Dinner,0.2333333333333331,33.73333333333332,34,22,12,34,0,90.81181082359869,56843104,2025-10-12 19:46:31.781267
1093,18.216666666666665,Dinner,0.23888888888888835,33.988888888888866,34,24,10,34,0,75.94528405880898,47425920,2025-10-12 19:46:32.781267
1094,18.233333333333334,Dinner,0.24444444444444477,34.24444444444446,34,20,14,34,0,125.4339668821558,66260288,2025-10-12 19:46:33.781267
1095,18.25,Dinner,0.25,34.5,34,24,10,34,0,81.07835711753603,47425920,2025-10-12 19:46:34.781267
1096,18.266666666666666,Dinner,0.25555555555555526,34.755555555555546,35,24,11,35,0,95.40328708577103,52144512,2025-10-12 19:46:35.781267
1097,18.283333333333335,Dinner,0.2611111111111117,35.01111111111114,35,22,13,35,0,103.54361960016831,61561696,2025-10-12 19:46:36.781267
1098,18.3,Dinner,0.2666666666666669,35.26666666666667,35,28,7,35,0,62.37612754266593,33310144,2025-10-12 19:46:37.781267
1099,18.316666666666666,Dinner,0.27222222222222214,35.52222222222222,36,28,8,36,0,74.41279150008187,38028736,2025-10-12 19:46:38.781267
1100,18.333333333333332,Dinner,0.2777777777777774,35.777777777777764,36,22,14,36,0,106.25735288886062,66280288,2025-10-12 19:46:39.781267
1101,18.35,Dinner,0.2833333333333338,36.03333333333336,36,22,14,36,0,106.78806286119249,66280288,2025-10-12 19:46:40.781267
1102,18.366666666666667,Dinner,0.28888888888888903,36.28888888888889,36,25,11,36,0,88.5154856668022,52154512,2025-10-12 19:46:41.781267
